ID,Date,Time,Detector_Id,Occupancy,Volume,Speed_Sum,Speed_Obs,Configuration_Id,Available,Incident,Failed
4194748,09/04/2019,7:45:00,1109525,27,3,267,3,7071,TRUE,FALSE,FALSE
4194749,09/04/2019,7:45:20,1109525,58,7,688,7,7071,TRUE,FALSE,FALSE
4194750,09/04/2019,7:45:40,1109525,62,7,635,7,7071,TRUE,FALSE,FALSE
4194751,09/04/2019,7:46:00,1109525,52,6,553,6,7071,TRUE,FALSE,FALSE
4194752,09/04/2019,7:46:20,1109525,35,4,379,4,7071,TRUE,FALSE,FALSE
4194753,09/04/2019,7:46:40,1109525,47,5,443,5,7071,TRUE,FALSE,FALSE
4194754,09/04/2019,7:47:00,1109525,80,4,355,4,7071,TRUE,FALSE,FALSE
4194755,09/04/2019,7:47:20,1109525,35,4,378,4,7071,TRUE,FALSE,FALSE
4194756,09/04/2019,7:47:40,1109525,33,4,391,4,7071,TRUE,FALSE,FALSE
4194757,09/04/2019,7:48:00,1109525,70,8,744,8,7071,TRUE,FALSE,FALSE
4194758,09/04/2019,7:48:20,1109525,60,7,658,7,7071,TRUE,FALSE,FALSE
4194759,09/04/2019,7:48:40,1109525,28,3,264,3,7071,TRUE,FALSE,FALSE
4194760,09/04/2019,7:49:00,1109525,27,3,278,3,7071,TRUE,FALSE,FALSE
4194761,09/04/2019,7:49:20,1109525,70,7,647,7,7071,TRUE,FALSE,FALSE
4194762,09/04/2019,7:49:40,1109525,16,2,199,2,7071,TRUE,FALSE,FALSE
4194763,09/04/2019,7:50:00,1109525,55,6,537,6,7071,TRUE,FALSE,FALSE
4194764,09/04/2019,7:50:20,1109525,48,6,574,6,7071,TRUE,FALSE,FALSE
4194765,09/04/2019,7:50:40,1109525,26,3,284,3,7071,TRUE,FALSE,FALSE
4194766,09/04/2019,7:51:00,1109525,37,4,374,4,7071,TRUE,FALSE,FALSE
4194767,09/04/2019,7:51:20,1109525,28,3,265,3,7071,TRUE,FALSE,FALSE
4194768,09/04/2019,7:51:40,1109525,46,5,440,5,7071,TRUE,FALSE,FALSE
4194769,09/04/2019,7:52:00,1109525,33,4,384,4,7071,TRUE,FALSE,FALSE
4194770,09/04/2019,7:52:20,1109525,64,7,626,7,7071,TRUE,FALSE,FALSE
4194771,09/04/2019,7:52:40,1109525,26,3,284,3,7071,TRUE,FALSE,FALSE
4194772,09/04/2019,7:53:00,1109525,57,7,682,7,7071,TRUE,FALSE,FALSE
4194773,09/04/2019,7:53:20,1109525,33,4,387,4,7071,TRUE,FALSE,FALSE
4194774,09/04/2019,7:53:40,1109525,18,2,181,2,7071,TRUE,FALSE,FALSE
4194775,09/04/2019,7:54:00,1109525,33,4,397,4,7071,TRUE,FALSE,FALSE
4194776,09/04/2019,7:54:20,1109525,25,2,196,2,7071,TRUE,FALSE,FALSE
4194777,09/04/2019,7:54:40,1109525,32,4,391,4,7071,TRUE,FALSE,FALSE
4194778,09/04/2019,7:55:00,1109525,25,3,286,3,7071,TRUE,FALSE,FALSE
4194779,09/04/2019,7:55:20,1109525,35,4,379,4,7071,TRUE,FALSE,FALSE
4194780,09/04/2019,7:55:40,1109525,27,3,276,3,7071,TRUE,FALSE,FALSE
4194781,09/04/2019,7:56:00,1109525,18,2,181,2,7071,TRUE,FALSE,FALSE
4194782,09/04/2019,7:56:20,1109525,33,4,369,4,7071,TRUE,FALSE,FALSE
4194783,09/04/2019,7:56:40,1109525,18,2,186,2,7071,TRUE,FALSE,FALSE
4194784,09/04/2019,7:57:00,1109525,53,6,538,6,7071,TRUE,FALSE,FALSE
4194785,09/04/2019,7:57:20,1109525,45,5,477,5,7071,TRUE,FALSE,FALSE
4194786,09/04/2019,7:57:40,1109525,29,3,263,3,7071,TRUE,FALSE,FALSE
4194787,09/04/2019,7:58:00,1109525,45,5,462,5,7071,TRUE,FALSE,FALSE
4194788,09/04/2019,7:58:20,1109525,36,4,367,4,7071,TRUE,FALSE,FALSE
4194789,09/04/2019,7:58:40,1109525,43,5,461,5,7071,TRUE,FALSE,FALSE
4194790,09/04/2019,7:59:00,1109525,44,5,461,5,7071,TRUE,FALSE,FALSE
4194791,09/04/2019,7:59:20,1109525,28,3,274,3,7071,TRUE,FALSE,FALSE
4194792,09/04/2019,7:59:40,1109525,46,5,442,5,7071,TRUE,FALSE,FALSE
4194793,09/04/2019,8:00:00,1109525,28,3,272,3,7071,TRUE,FALSE,FALSE
4194794,09/04/2019,8:00:20,1109525,52,6,584,6,7071,TRUE,FALSE,FALSE
4194795,09/04/2019,8:00:40,1109525,47,5,450,5,7071,TRUE,FALSE,FALSE
4194796,09/04/2019,8:01:00,1109525,43,5,484,5,7071,TRUE,FALSE,FALSE
4194797,09/04/2019,8:01:20,1109525,35,4,368,4,7071,TRUE,FALSE,FALSE
4194798,09/04/2019,8:01:40,1109525,25,3,280,3,7071,TRUE,FALSE,FALSE
4194799,09/04/2019,8:02:00,1109525,32,2,153,2,7071,TRUE,FALSE,FALSE
4194800,09/04/2019,8:02:20,1109525,67,5,456,5,7071,TRUE,FALSE,FALSE
4194801,09/04/2019,8:02:40,1109525,9,1,91,1,7071,TRUE,FALSE,FALSE
4194802,09/04/2019,8:03:00,1109525,25,3,288,3,7071,TRUE,FALSE,FALSE
4194803,09/04/2019,8:03:20,1109525,45,5,458,5,7071,TRUE,FALSE,FALSE
4194804,09/04/2019,8:03:40,1109525,48,5,456,5,7071,TRUE,FALSE,FALSE
4194805,09/04/2019,8:04:00,1109525,98,4,351,4,7071,TRUE,FALSE,FALSE
4194806,09/04/2019,8:04:20,1109525,50,6,566,6,7071,TRUE,FALSE,FALSE
4194807,09/04/2019,8:04:40,1109525,18,2,178,2,7071,TRUE,FALSE,FALSE
4194808,09/04/2019,8:05:00,1109525,59,6,535,6,7071,TRUE,FALSE,FALSE
4194809,09/04/2019,8:05:20,1109525,59,4,305,4,7071,TRUE,FALSE,FALSE
4194810,09/04/2019,8:05:40,1109525,24,3,294,3,7071,TRUE,FALSE,FALSE
4194811,09/04/2019,8:06:00,1109525,50,6,564,6,7071,TRUE,FALSE,FALSE
4194812,09/04/2019,8:06:20,1109525,16,2,193,2,7071,TRUE,FALSE,FALSE
4194813,09/04/2019,8:06:40,1109525,60,7,670,7,7071,TRUE,FALSE,FALSE
4194814,09/04/2019,8:07:00,1109525,33,4,370,4,7071,TRUE,FALSE,FALSE
4194815,09/04/2019,8:07:20,1109525,79,5,467,5,7071,TRUE,FALSE,FALSE
4194816,09/04/2019,8:07:40,1109525,43,5,465,5,7071,TRUE,FALSE,FALSE
4194817,09/04/2019,8:08:00,1109525,35,4,366,4,7071,TRUE,FALSE,FALSE
4194818,09/04/2019,8:08:20,1109525,46,5,441,5,7071,TRUE,FALSE,FALSE
4194819,09/04/2019,8:08:40,1109525,36,4,359,4,7071,TRUE,FALSE,FALSE
4194820,09/04/2019,8:09:00,1109525,33,4,387,4,7071,TRUE,FALSE,FALSE
4194821,09/04/2019,8:09:20,1109525,55,7,687,7,7071,TRUE,FALSE,FALSE
4194822,09/04/2019,8:09:40,1109525,56,6,569,6,7071,TRUE,FALSE,FALSE
4194823,09/04/2019,8:10:00,1109525,25,3,283,3,7071,TRUE,FALSE,FALSE
4194824,09/04/2019,8:10:20,1109525,34,4,377,4,7071,TRUE,FALSE,FALSE
4194825,09/04/2019,8:10:40,1109525,52,6,563,6,7071,TRUE,FALSE,FALSE
4194826,09/04/2019,8:11:00,1109525,45,5,448,5,7071,TRUE,FALSE,FALSE
4194827,09/04/2019,8:11:20,1109525,51,6,583,6,7071,TRUE,FALSE,FALSE
4194828,09/04/2019,8:11:40,1109525,28,3,278,3,7071,TRUE,FALSE,FALSE
4194829,09/04/2019,8:12:00,1109525,42,5,492,5,7071,TRUE,FALSE,FALSE
4194830,09/04/2019,8:12:20,1109525,52,6,551,6,7071,TRUE,FALSE,FALSE
4194831,09/04/2019,8:12:40,1109525,40,5,498,5,7071,TRUE,FALSE,FALSE
4194832,09/04/2019,8:13:00,1109525,26,3,284,3,7071,TRUE,FALSE,FALSE
4194833,09/04/2019,8:13:20,1109525,25,3,292,3,7071,TRUE,FALSE,FALSE
4194834,09/04/2019,8:13:40,1109525,45,5,444,5,7071,TRUE,FALSE,FALSE
4194835,09/04/2019,8:14:00,1109525,34,4,375,4,7071,TRUE,FALSE,FALSE
4194836,09/04/2019,8:14:20,1109525,39,4,363,4,7071,TRUE,FALSE,FALSE
4194837,09/04/2019,8:14:40,1109525,22,2,176,2,7071,TRUE,FALSE,FALSE
4194838,09/04/2019,8:15:00,1109525,12,1,93,1,7071,TRUE,FALSE,FALSE
4194839,09/04/2019,8:15:20,1109525,28,2,146,2,7071,TRUE,FALSE,FALSE
4194840,09/04/2019,8:15:40,1109525,26,3,275,3,7071,TRUE,FALSE,FALSE
4194841,09/04/2019,8:16:00,1109525,25,3,290,3,7071,TRUE,FALSE,FALSE
4194842,09/04/2019,8:16:20,1109525,10,1,85,1,7071,TRUE,FALSE,FALSE
4194843,09/04/2019,8:16:40,1109525,40,4,342,4,7071,TRUE,FALSE,FALSE
4194844,09/04/2019,8:17:00,1109525,34,4,374,4,7071,TRUE,FALSE,FALSE
4194845,09/04/2019,8:17:20,1109525,43,5,456,5,7071,TRUE,FALSE,FALSE
4194846,09/04/2019,8:17:40,1109525,72,7,571,7,7071,TRUE,FALSE,FALSE
4194847,09/04/2019,8:18:00,1109525,52,6,543,6,7071,TRUE,FALSE,FALSE
4194848,09/04/2019,8:18:20,1109525,42,5,471,5,7071,TRUE,FALSE,FALSE
4194849,09/04/2019,8:18:40,1109525,25,3,288,3,7071,TRUE,FALSE,FALSE
4194850,09/04/2019,8:19:00,1109525,44,3,254,3,7071,TRUE,FALSE,FALSE
4194851,09/04/2019,8:19:20,1109525,66,7,596,7,7071,TRUE,FALSE,FALSE
4194852,09/04/2019,8:19:40,1109525,46,5,446,5,7071,TRUE,FALSE,FALSE
4194853,09/04/2019,8:20:00,1109525,9,1,97,1,7071,TRUE,FALSE,FALSE
4194854,09/04/2019,8:20:20,1109525,58,6,548,6,7071,TRUE,FALSE,FALSE
4194855,09/04/2019,8:20:40,1109525,80,9,816,9,7071,TRUE,FALSE,FALSE
4194856,09/04/2019,8:21:00,1109525,54,6,531,6,7071,TRUE,FALSE,FALSE
4194857,09/04/2019,8:21:20,1109525,35,4,365,4,7071,TRUE,FALSE,FALSE
4194858,09/04/2019,8:21:40,1109525,29,3,253,3,7071,TRUE,FALSE,FALSE
4194859,09/04/2019,8:22:00,1109525,58,6,518,6,7071,TRUE,FALSE,FALSE
4194860,09/04/2019,8:22:20,1109525,37,4,362,4,7071,TRUE,FALSE,FALSE
4194861,09/04/2019,8:22:40,1109525,17,2,190,2,7071,TRUE,FALSE,FALSE
