ID,Date,Time,Detector_Id,Occupancy,Volume,Speed_Sum,Speed_Obs,Configuration_Id,Available,Incident,Failed
4181788,09/04/2019,7:45:00,1109519,50,6,608,6,7071,TRUE,FALSE,FALSE
4181789,09/04/2019,7:45:20,1109519,57,7,715,7,7071,TRUE,FALSE,FALSE
4181790,09/04/2019,7:45:40,1109519,62,8,847,8,7071,TRUE,FALSE,FALSE
4181791,09/04/2019,7:46:00,1109519,8,1,103,1,7071,TRUE,FALSE,FALSE
4181792,09/04/2019,7:46:20,1109519,17,2,203,2,7071,TRUE,FALSE,FALSE
4181793,09/04/2019,7:46:40,1109519,24,3,302,3,7071,TRUE,FALSE,FALSE
4181794,09/04/2019,7:47:00,1109519,26,3,328,3,7071,TRUE,FALSE,FALSE
4181795,09/04/2019,7:47:20,1109519,22,3,321,3,7071,TRUE,FALSE,FALSE
4181796,09/04/2019,7:47:40,1109519,32,4,411,4,7071,TRUE,FALSE,FALSE
4181797,09/04/2019,7:48:00,1109519,39,5,523,5,7071,TRUE,FALSE,FALSE
4181798,09/04/2019,7:48:20,1109519,64,8,829,8,7071,TRUE,FALSE,FALSE
4181799,09/04/2019,7:48:40,1109519,32,4,412,4,7071,TRUE,FALSE,FALSE
4181800,09/04/2019,7:49:00,1109519,24,3,325,3,7071,TRUE,FALSE,FALSE
4181801,09/04/2019,7:49:20,1109519,23,3,320,3,7071,TRUE,FALSE,FALSE
4181802,09/04/2019,7:49:40,1109519,23,3,318,3,7071,TRUE,FALSE,FALSE
4181803,09/04/2019,7:50:00,1109519,17,2,207,2,7071,TRUE,FALSE,FALSE
4181804,09/04/2019,7:50:20,1109519,40,5,518,5,7071,TRUE,FALSE,FALSE
4181805,09/04/2019,7:50:40,1109519,24,3,302,3,7071,TRUE,FALSE,FALSE
4181806,09/04/2019,7:51:00,1109519,15,2,218,2,7071,TRUE,FALSE,FALSE
4181807,09/04/2019,7:51:20,1109519,67,8,800,8,7071,TRUE,FALSE,FALSE
4181808,09/04/2019,7:51:40,1109519,8,1,100,1,7071,TRUE,FALSE,FALSE
4181809,09/04/2019,7:52:00,1109519,54,7,734,7,7071,TRUE,FALSE,FALSE
4181810,09/04/2019,7:52:20,1109519,32,4,406,4,7071,TRUE,FALSE,FALSE
4181811,09/04/2019,7:52:40,1109519,49,6,630,6,7071,TRUE,FALSE,FALSE
4181812,09/04/2019,7:53:00,1109519,9,1,99,1,7071,TRUE,FALSE,FALSE
4181813,09/04/2019,7:53:20,1109519,14,2,220,2,7071,TRUE,FALSE,FALSE
4181814,09/04/2019,7:53:40,1109519,48,6,614,6,7071,TRUE,FALSE,FALSE
4181815,09/04/2019,7:54:00,1109519,17,2,206,2,7071,TRUE,FALSE,FALSE
4181816,09/04/2019,7:54:20,1109519,31,4,409,4,7071,TRUE,FALSE,FALSE
4181817,09/04/2019,7:54:40,1109519,54,7,747,7,7071,TRUE,FALSE,FALSE
4181818,09/04/2019,7:55:00,1109519,41,5,515,5,7071,TRUE,FALSE,FALSE
4181819,09/04/2019,7:55:20,1109519,31,4,423,4,7071,TRUE,FALSE,FALSE
4181820,09/04/2019,7:55:40,1109519,41,5,503,5,7071,TRUE,FALSE,FALSE
4181821,09/04/2019,7:56:00,1109519,34,4,400,4,7071,TRUE,FALSE,FALSE
4181822,09/04/2019,7:56:20,1109519,14,2,230,2,7071,TRUE,FALSE,FALSE
4181823,09/04/2019,7:56:40,1109519,24,3,297,3,7071,TRUE,FALSE,FALSE
4181824,09/04/2019,7:57:00,1109519,16,2,201,2,7071,TRUE,FALSE,FALSE
4181825,09/04/2019,7:57:20,1109519,40,5,498,5,7071,TRUE,FALSE,FALSE
4181826,09/04/2019,7:57:40,1109519,15,2,204,2,7071,TRUE,FALSE,FALSE
4181827,09/04/2019,7:58:00,1109519,24,3,301,3,7071,TRUE,FALSE,FALSE
4181828,09/04/2019,7:58:20,1109519,32,4,401,4,7071,TRUE,FALSE,FALSE
4181829,09/04/2019,7:58:40,1109519,40,5,500,5,7071,TRUE,FALSE,FALSE
4181830,09/04/2019,7:59:00,1109519,27,3,294,3,7071,TRUE,FALSE,FALSE
4181831,09/04/2019,7:59:20,1109519,16,2,197,2,7071,TRUE,FALSE,FALSE
4181832,09/04/2019,7:59:40,1109519,40,5,513,5,7071,TRUE,FALSE,FALSE
4181833,09/04/2019,8:00:00,1109519,41,5,510,5,7071,TRUE,FALSE,FALSE
4181834,09/04/2019,8:00:20,1109519,38,5,527,5,7071,TRUE,FALSE,FALSE
4181835,09/04/2019,8:00:40,1109519,42,5,511,5,7071,TRUE,FALSE,FALSE
4181836,09/04/2019,8:01:00,1109519,31,4,419,4,7071,TRUE,FALSE,FALSE
4181837,09/04/2019,8:01:20,1109519,16,2,200,2,7071,TRUE,FALSE,FALSE
4181838,09/04/2019,8:01:40,1109519,38,5,536,5,7071,TRUE,FALSE,FALSE
4181839,09/04/2019,8:02:00,1109519,0,0,0,0,7071,TRUE,FALSE,FALSE
4181840,09/04/2019,8:02:20,1109519,22,3,332,3,7071,TRUE,FALSE,FALSE
4181841,09/04/2019,8:02:40,1109519,32,4,397,4,7071,TRUE,FALSE,FALSE
4181842,09/04/2019,8:03:00,1109519,24,2,209,2,7071,TRUE,FALSE,FALSE
4181843,09/04/2019,8:03:20,1109519,14,2,227,2,7071,TRUE,FALSE,FALSE
4181844,09/04/2019,8:03:40,1109519,23,3,310,3,7071,TRUE,FALSE,FALSE
4181845,09/04/2019,8:04:00,1109519,22,3,321,3,7071,TRUE,FALSE,FALSE
4181846,09/04/2019,8:04:20,1109519,38,5,530,5,7071,TRUE,FALSE,FALSE
4181847,09/04/2019,8:04:40,1109519,0,0,0,0,7071,TRUE,FALSE,FALSE
4181848,09/04/2019,8:05:00,1109519,25,3,308,3,7071,TRUE,FALSE,FALSE
4181849,09/04/2019,8:05:20,1109519,32,4,407,4,7071,TRUE,FALSE,FALSE
4181850,09/04/2019,8:05:40,1109519,7,1,109,1,7071,TRUE,FALSE,FALSE
4181851,09/04/2019,8:06:00,1109519,8,1,103,1,7071,TRUE,FALSE,FALSE
4181852,09/04/2019,8:06:20,1109519,15,2,213,2,7071,TRUE,FALSE,FALSE
4181853,09/04/2019,8:06:40,1109519,23,3,321,3,7071,TRUE,FALSE,FALSE
4181854,09/04/2019,8:07:00,1109519,39,5,537,5,7071,TRUE,FALSE,FALSE
4181855,09/04/2019,8:07:20,1109519,0,0,0,0,7071,TRUE,FALSE,FALSE
4181856,09/04/2019,8:07:40,1109519,0,0,0,0,7071,TRUE,FALSE,FALSE
4181857,09/04/2019,8:08:00,1109519,0,0,0,0,7071,TRUE,FALSE,FALSE
4181858,09/04/2019,8:08:20,1109519,7,1,103,1,7071,TRUE,FALSE,FALSE
