ID,Date,Time,Detector_Id,Occupancy,Volume,Speed_Sum,Speed_Obs,Configuration_Id,Available,Incident,Failed
4190428,09/04/2019,7:45:00,1109523,108,12,1105,12,7071,TRUE,FALSE,FALSE
4190429,09/04/2019,7:45:20,1109523,52,6,572,6,7071,TRUE,FALSE,FALSE
4190430,09/04/2019,7:45:40,1109523,120,12,1167,12,7071,TRUE,FALSE,FALSE
4190431,09/04/2019,7:46:00,1109523,44,5,470,5,7071,TRUE,FALSE,FALSE
4190432,09/04/2019,7:46:20,1109523,75,4,356,4,7071,TRUE,FALSE,FALSE
4190433,09/04/2019,7:46:40,1109523,58,7,659,7,7071,TRUE,FALSE,FALSE
4190434,09/04/2019,7:47:00,1109523,67,7,684,7,7071,TRUE,FALSE,FALSE
4190435,09/04/2019,7:47:20,1109523,40,5,494,5,7071,TRUE,FALSE,FALSE
4190436,09/04/2019,7:47:40,1109523,52,6,592,6,7071,TRUE,FALSE,FALSE
4190437,09/04/2019,7:48:00,1109523,57,7,687,7,7071,TRUE,FALSE,FALSE
4190438,09/04/2019,7:48:20,1109523,130,5,459,5,7071,TRUE,FALSE,FALSE
4190439,09/04/2019,7:48:40,1109523,52,6,552,6,7071,TRUE,FALSE,FALSE
4190440,09/04/2019,7:49:00,1109523,51,6,566,6,7071,TRUE,FALSE,FALSE
4190441,09/04/2019,7:49:20,1109523,53,6,558,6,7071,TRUE,FALSE,FALSE
4190442,09/04/2019,7:49:40,1109523,42,5,496,5,7071,TRUE,FALSE,FALSE
4190443,09/04/2019,7:50:00,1109523,48,6,609,6,7071,TRUE,FALSE,FALSE
4190444,09/04/2019,7:50:20,1109523,34,4,391,4,7071,TRUE,FALSE,FALSE
4190445,09/04/2019,7:50:40,1109523,51,5,468,5,7071,TRUE,FALSE,FALSE
4190446,09/04/2019,7:51:00,1109523,49,6,594,6,7071,TRUE,FALSE,FALSE
4190447,09/04/2019,7:51:20,1109523,59,7,657,7,7071,TRUE,FALSE,FALSE
4190448,09/04/2019,7:51:40,1109523,67,7,662,7,7071,TRUE,FALSE,FALSE
